회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,쭈피처,영업레버리지,재무레버리지,영업투자현금비율,영업재무현금비율,도입기,성숙기,성장기,쇠퇴기,부실판단
(주)자비스,254120,2021,-12.0,-25.0,-8.0,-15.0,131.0,73.0,198.0,124.0,33.0,13.0,29.0,55.0,34.0,-50.66,-21.83,-32.06,-13.12,-13.2,-24.8,2.68,1.6900000000000048,-7.263711821321846,-7.26,2.5,-16.83,30.94,189.49,-222.0,-1.0,-2.0,-1.0,0.0,0.0,0.5531946665624109,9.47,2.0,3.0,1.0,1.0,1.0,1.0,8.0,8.0,-9.802631578947368,5084.7971219767605,-14497.09150107009,3084.3052363988327,0.4528017295102497,-0.9005578756128768,0.7736785980083273,1.5386806553529762,-1.1346184663273016,1,0,0,0,1.0
성보화학(주),3080,2016,-14.0,0.0,-2.0,-8.0,472.0,312.0,21.0,18.0,0.0,55.0,211.0,70.0,83.0,59.98,62.96,122.63,1.48,0.85,2.21,-1.54,56.36,79.51185052366779,79.51499999999999,159.02,5.6,3.51,-36.5,75246.5,56.0,1154.0,185.0,66.75,91.0,0.2982536901578008,9.09,1.0,2.0,0.0,0.0,1.0,1.0,63.0,47.25,1.5101387406616862,705.7826074066028,-13458.41430601748,1953.2824777134108,0.2340697384721535,11.609390858383149,0.0131104890047898,-0.1174623971667635,2.151081186107288,0,0,0,1,1.0
나무기술(주),242040,2022,0.0,1.0,0.0,0.0,129.0,108.0,133.0,99.0,25.0,12.0,18.0,55.0,43.0,0.87,0.72,0.59,2.46,2.32,2.05,0.2,2.88,18.98060493529062,18.98,-10.13,96.51,12.44,93.58,19431.0,19.0,63.0,18.0,3.0,17.0,1.0390452490287452,3.71,2.0,5.0,1.0,1.0,3.0,2.0,8.0,8.0,-17.00854700854701,1554.9694065209649,-19598.02003605477,641.5170052181298,0.1393787322094455,9.64247630562904,13.511581181566058,0.2368741430431694,-0.2062999921619896,1,0,0,0,0.0
(주)에스앤더블류,103230,2014,42.0,117.0,12.0,18.0,237.0,94.0,40.0,19.0,10.0,18.0,20.0,32.0,72.0,0.36,0.28,0.39,0.14,0.09,0.14,0.1,-0.66,-0.8865504150430038,-0.89,-4.79,1.07,2.01,-0.19,13183.0,17.0,29.0,26.0,2.0,23.0,0.6601270494526696,6.12,5.0,1.0,1.0,1.0,1.0,2.0,15.0,15.0,71.96428571428571,263.0665927295052,2097.822619756492,285.46546336192057,0.0892381999541146,63.58589663975712,0.7860908617547514,-2.356011528398561,-1.7075906172839506,0,1,0,0,1.0
(주)라이트론,69540,2017,-11.0,-21.0,-5.0,-5.0,156.0,114.0,84.0,77.0,24.0,24.0,14.0,66.0,54.0,-7.42,-5.28,-3.69,0.58,0.18,0.15,2.74,-8.96,23.88439050483532,23.88,20.13,31.72,98.41,-0.69,12040.0,16.0,106.0,15.0,-25.0,3.0,1.0910424101058018,5.96,3.0,7.0,1.0,1.0,4.0,2.0,26.0,20.0,-19.60144927536232,982.1663443665686,-5446.220243265434,489.6172028826398,0.0987829733460695,62.28658627326285,-0.0366920040890627,0.6260642692892863,-0.3948881810951869,1,0,0,0,1.0
비디아이(주),148140,2021,-34.0,-99.0,-32.0,-51.0,68.0,68.0,1202.3499999999967,817.2499999999987,32.0,-28.0,1.0,61.0,7.0,-383.421,-36.82,-56.89,-15.57,-15.99,-31.44,8.54,-27.98000000000001,-30.32871114767504,-30.33,-39.67,-7.91,-60.73,-3.7,-26372.0,-21.0,-186.0,-34.0,0.0,0.0,0.6190775036749404,1.009,1.0,5.0,1.0,1.0,2.0,1.0,32.0,7.0,-0.7896360271437385,4965.148400626486,-1234.605059563774,534.9910453218104,0.2844470908858981,0.0905406535515182,0.5712888768644843,59.14112784122565,-1.2179238094405545,1,0,0,0,1.0
케이알모터스(주),40,2014,-18.0,-28.0,-12.0,-20.0,96.0,64.0,199.0,153.0,41.0,-2.0,8.0,49.0,33.0,-24.69,-10.03,-15.96,-8.72,-9.04,-14.38,2.62,-14.410000000000002,17.02919498798469,17.03,12.29,21.97,-19.9,13.52,4402.0,3.0,7.0,6.0,-289.0,-168.0,0.5827481470090314,2.33,2.0,1.0,1.0,1.0,1.0,1.0,69.09999999999997,46.799999999999955,-9.764150943396226,2698.298983986672,-3761.961903863577,1548.902995350858,0.1467788092637884,-0.1045205875892783,0.9008457441794704,2.067460760985296,-0.7026090906248711,1,0,0,0,1.0
대우전자부품(주),9320,2022,7.0,12.0,5.0,5.0,64.0,28.0,256.0,211.0,44.0,-22.0,2.0,38.0,28.0,-25.9009,-10.31,-8.7,-6.2,-6.21,-5.73,1.48,-28.73,-3.3399086169763086,-3.34,-18.21,8.61,1.33,7.35,13999.0,15.0,33.0,14.0,-62.0,-12.0,1.1014969219507451,6.89,6.0,2.0,1.0,1.0,2.0,3.0,51.0,35.0,-7.826086956521739,2673.987251995471,13013.85606167371,682.6811909908122,0.1362525123148376,-1.377155275673221,0.7082218793172615,-0.5222675826723675,1.0568308902753765,0,0,1,0,0.0
(주)무궁화인포메이션테크놀로지,38340,2014,-98.7,-238.0,-37.7,-34.0,181.0,155.0,59.0,49.0,16.0,25.0,21.0,56.0,63.0,-123.58,-42.49,-47.67,-10.32,-10.9,-12.57,3.34,-37.14999999999999,-35.1761081596341,-35.18,-35.53,-34.73,-72.4365,-6.04,-7094.0,-32.0,-155.0,-29.0,0.0,0.0,1.1025203789241314,4.33,2.0,5.0,1.0,1.0,2.0,2.0,57.0,23.0,-6.394230769230769,5515.014401339224,-13560.060240722103,3145.6177618039023,0.1403916429997672,-0.4673382366009048,0.2742985263354602,1.6565506265909733,-0.654571959782684,1,0,0,0,1.0
(주)폴라리스오피스,41020,2017,-98.7,0.0,-36.0,-106.0,339.0,339.0,21.0,18.0,0.30000000000000027,36.0,63.0,51.0,82.0,-41.78,-48.58,-95.67,-30.8,-31.34,-93.47,-1.6,13.619999999999996,-3.728788367816561,-3.73,-10.6,4.79,15.39,-28.49,-447.0,-1.0,-87.0,-3.0,0.0,0.0,0.3417450255147592,14.95,1.0,25.0,1.0,0.0,1.0,1.0,27.0,19.0,-2.5652985074626864,1184.3074294768614,-4174.1435654824445,2855.5161055817216,2.0431343386927705,-1.069852403043557,0.9980104799575964,1.9681758158196287,-0.7923327095020027,1,0,0,0,1.0
(주)뉴트리,270870,2022,10.0,21.0,3.0,2.0,240.0,208.0,48.0,35.0,15.0,33.0,113.0,57.0,67.0,4.98,3.84,2.39,3.94,3.08,2.29,-0.01,-19.07,-1.0226293022811002,-1.02,-15.13,26.47,-19.73,28.88,20670.0,14.0,75.0,10.0,23.0,42.0,1.3542501745210562,32.16039999999999,3.0,8.0,2.0,1.0,3.0,2.0,23.0,6.0,15.988372093023257,1024.426936415601,-7607.182535191187,509.4581753755691,0.7284643446939125,31.81040412495558,0.7052532499353469,0.4020479002344397,1.579854986355247,0,1,0,0,0.0
데브시스터즈(주),194480,2022,24.0,143.0,7.8999999999999915,13.0,578.0,569.0,66.0,11.42,7.0,32.0,107.0,39.0,60.0,-3.88,-3.63,-3.12,-6.13,-6.94,-9.29,-0.51,-48.99,9.757197606662228,9.76,-28.13,65.11,-41.0076,36.84,87567.0,29.0,636.0,41.0,-8.0,4.0,0.7137519261950844,11.58,2.0,18.0,1.0,1.0,1.0,2.0,17.0,10.0,-187.45555555555558,3655.491881719734,-48427.74229667552,3089.751781650291,1.0177032386614653,-10.769194383990287,2.029927128672737,2.2471985008735484,-1.35385392770399,1,0,0,0,0.0
(주)덕산테코피아,317330,2022,18.0,24.0,6.0,15.0,415.0,261.0,47.0,8.0,23.0,18.0,161.0,24.0,68.0,8.91,7.6,13.56,3.63,3.41,8.34,-0.43,-1.91,22.17880858610852,22.18,-29.825400000000002,61.89,-1.23,65.65,47691.0,16.0,39.0,43.0,32.0,52.0,0.3718431582844507,11.21,2.0,1.0,1.0,0.0,1.0,1.0,18.0,5.0,16.129032258064516,1220.424480174009,20246.87605811527,2234.9894830527683,0.1868652680749355,3.7819938149495087,0.7348058850548301,-0.2422477179237894,0.5221867966080619,0,0,1,0,0.0
(주)코렌텍,104540,2022,8.0,16.0,4.0,11.0,172.0,139.0,128.0,88.0,27.0,28.0,24.0,66.0,44.0,2.91,2.02,4.15,4.24,4.02,9.15,5.19,1.4300000000000002,44.50158947040636,44.5,34.55,69.35,43.2,60.14,23870.0,14.0,77.0,37.0,11.0,40.0,0.371959774598899,2.58,1.0,2.0,0.0,0.0,1.0,1.0,24.0,11.0,85.03937007874016,1861.364439548165,13215.40995200122,2191.803035873927,0.5399511736911186,6.835021242939051,2.3710115191792287,-1.227603982142276,68.3574381364513,0,0,1,0,0.0
대정화금(주),120240,2022,41.0,118.0,6.0,12.0,321.0,269.0,19.0,16.0,5.0,29.0,123.0,43.0,84.0,9.76,9.07,14.22,7.58,6.88,12.0,-1.01,3.34,6.644525519510464,6.64,4.29,8.48,8.64,3.36,28378.0,16.0,37.0,29.0,48.0,65.0,0.5558585082456031,6.27,2.0,1.0,1.0,1.0,1.0,1.0,38.0,14.0,8.376826722338205,787.0323711900828,9032.35350377121,1194.5792824173573,0.1005199441126351,1.83770326729514,0.690534632068155,-0.6983580710546032,-4.62315431979717,0,1,0,0,0.0
(주)미코바이오메드,214610,2022,-28.0,-49.0,-20.0,-70.0,133.0,69.0,226.0,156.0,40.0,16.0,21.0,64.0,31.0,-111.2,-57.19,-241.56,-35.01,-35.43,-160.76,13.12,-91.66,-35.14495268028879,-35.14,-47.57,10.44,-46.83,-18.75,-22818.0,-39.85,-324.0,-142.0,0.0,0.0,0.2801413532920488,2.53,0.0,2.0,0.0,0.0,1.0,0.0,15.0,4.0,-2.3517883390494854,4981.945309927644,-6274.377766316017,5454.4438485251685,1.4635794419871393,0.0155772509750622,0.6652716724842368,1.1179897310277689,-1.682029879525712,1,0,0,0,1.0
(주)골드앤에스,35290,2014,-2.0,-3.0,-1.0,-2.0,60.0,48.0,285.0,207.0,50.0,-21.0,1.0,32.0,26.0,-90.29,-19.51,-29.79,-6.24,-6.29,-9.84,6.92,-3.760000000000005,-9.552472221171966,-9.55,-4.56,-11.76,-20.89,-3.55,4010.0,9.0,18.0,13.0,-232.0,-39.0,0.6724313159292523,6.26,3.0,1.0,1.0,1.0,1.0,2.0,30.0,25.0,-4.253164556962025,3380.234324986276,-41204.35896401159,1305.3928227460922,0.3411898671920281,-2.543671933804347,0.3470499830734702,0.5617675813074366,-0.3352279376004881,1,0,0,0,1.0
패션플랫폼(주),225590,2022,25.0,49.0,8.0,7.0,375.0,175.0,45.0,24.0,16.0,46.0,5.0,63.0,69.0,15.58,13.43,8.84,14.2,13.89,10.89,0.24,-11.31,30.787789539023247,30.79,12.03,82.63,27.28,5.27,25877.0,26.0,283.0,24.0,38.0,72.0,1.1249357186807276,10.59,4.0,12.0,2.0,1.0,4.0,2.0,9.0,9.0,5.030395136778116,651.7953591988758,6272.738696978144,400.9699700017637,0.5589428662989374,6.150219779155269,1.0119645886913302,-0.2544705210911034,0.5146365512673446,0,0,1,0,0.0
(주)더 미동,161570,2022,-14.0,-21.0,-5.0,-22.0,48.0,41.0,60.0,60.0,25.0,-20.0,22.0,18.0,62.0,-33.21,-62.93,-69.42,-6.34,-6.97,-30.02,9.820399999999992,-9.080000000000002,-9.295958618427887,-9.3,-46.2532,6.94,-28.35,0.01,-1888.0,-6.0,-1482.0,-25.0,0.0,0.0,0.2439914367931204,13.77,1.0,0.42,1.0,0.0,0.0,1.0,15.0,11.0,-6.169590643274854,853.6906643862652,-7909.247798360889,2180.2442832178244,0.02897521176509106,-0.1574106634811466,0.4324536233658874,0.4900088238906545,-0.6814022186431193,1,0,0,0,0.0
(주)씨티케이,260930,2022,-10.0,-25.0,-2.0,-4.0,356.0,332.0,18.0,15.0,6.0,33.0,156.0,46.0,85.0,-11.01,-16.17,-30.52,-7.46,-7.86,-21.94,-0.07,-10.47,-14.219126832962766,-14.22,-4.56,-20.94,-39.72,5.66,4348.0,2.0,11.0,6.0,-387.88,-282.5,0.3881440408595824,5.95,1.0,2.0,1.0,0.0,1.0,1.0,23.0,7.0,-7.475728155339806,690.3341135731499,-11816.167609512537,1503.0138149416832,0.3798318688123533,-1.437246420803511,0.8012329607137716,1.5377319406509409,-7.326623789138893,1,0,0,0,0.0
신흥에스이씨(주),243840,2022,12.0,16.0,6.0,9.0,94.0,73.0,113.0,81.0,40.0,-2.0,34.0,36.0,47.0,6.55,3.81,4.1,5.24,5.18,6.49,1.05,-6.14,21.22507711671342,21.23,4.81,32.91,30.46,33.14,132572.50000000012,23.0,52.0,32.0,13.0,42.0,0.7280424590706552,6.05,3.0,1.0,1.0,1.0,1.0,2.0,15.0,7.0,38.779342723004696,1221.1107706839423,7476.752067165094,786.7093935644054,0.1160908046775168,2.271811432009394,1.2998626836256553,-0.6718550316344178,0.6668607325112438,0,0,1,0,0.0
(주)아이앤씨테크놀로지,52860,2015,-27.0,-48.0,-12.0,-69.0,189.0,143.0,85.0,28.0,26.0,13.0,7.0,28.0,54.0,-67.39,-58.14,-261.85249999999996,-11.32,-11.59,-76.21,1.35,-43.83,-24.14766896310291,-24.15,-5.16,-29.68,80.64,-1.05,-23323.0,-43.0,-142.0,-216.5,0.0,0.0,0.1762158191501246,18.92,1.0,1.0,0.0,0.0,0.0,1.0,28.0,15.0,-1.210456942003515,1358.4512681325944,-8550.751187130732,4165.285868822769,1.000991144110332,-0.353165315737605,0.2514993176825649,-18.235252680534742,-1.2390186977054871,0,0,0,1,1.0
(주)피노텍,150440,2016,-66.0,-196.0,-30.0,-24.0,183.0,183.0,83.0,51.0,15.0,23.0,95.0,51.0,55.0,-51.0,-28.08,-22.21,-25.9,-26.37,-20.98,0.22,12.420000000000002,8.198849054341792,0.0,0.0,0.0,0.0,0.0,1136.0,13.0,527.0,10.0,-213.0,-167.0,1.256629982298394,9.35,2.0,51.0,1.0,1.0,3.0,2.0,16.0,10.0,-29.06137184115524,2386401.3896161914,-26078465.836318646,5742760.154147354,0.4348170074915731,-1.0720804298584232,0.9353093795333132,2.5754442286105514,-0.6941087333749937,1,0,0,0,1.0
(주)신화콘텍,187270,2022,21.0,27.0,8.0,16.0,157.0,119.0,62.0,54.0,29.0,19.0,33.0,53.0,62.0,8.59,5.79,10.36,4.94,4.31,8.79,1.04,1.3499999999999996,1.4475261690133998,1.45,16.61,-11.38,2.44,6.95,15983.0,17.0,46.0,36.0,29.0,61.0,0.4864527253968124,4.52,1.0,1.0,1.0,0.0,1.0,1.0,22.0,10.0,10.481012658227847,734.487880863426,4719.774853952335,934.3281081316312,0.164802440631208,3.08203611137898,0.7142260848312533,-1.398631451343147,-5.3229726827476505,0,1,0,0,0.0
(주)아이윈플러스,123010,2018,-4.0,-5.0,-3.0,-5.0,71.0,56.0,192.0,126.0,55.0,-13.0,27.0,31.0,34.0,-53.13,-23.13,-47.4,-20.09,-20.3,-43.36,3.86,-24.72,-19.214506342572225,-19.21,-28.06,-14.58,-34.88,-14.39,1437.0,8.0,13.0,16.0,-305.0,-122.0,0.5239847127653039,6.0,2.0,1.0,0.0,0.0,1.0,1.0,21.0,8.0,-4.078091106290673,3127.850015580558,-22044.96369806604,2042.998719040224,0.2142497247971813,0.5058694308197678,0.9147776432699116,-1.6479954873437703,-2.1045236631837736,0,0,0,1,1.0
이화산업(주),760,2019,1.0,2.0,0.0,2.0,47.0,35.0,59.0,51.0,31.0,-17.0,14.0,15.0,63.0,-4.35,-9.08,-7.71,-0.53,-0.59,-2.74,4.83,-3.35,-1.646666544489,-1.65,-6.58,-0.72,-10.7,-22.82,5989.0,2.0,97.0,10.0,-79.0,-4.0,0.2182507259196467,3.42,2.0,9.0,1.0,0.0,0.0,1.0,72.25,30.0,-11.055634807417974,243.96763188113025,16736.34358710746,703.3674510845213,0.1825189037109909,-6.595685890482979,0.3466802956504248,-14.547876577840112,-2.1929463002114167,0,1,0,0,1.0
대봉엘에스(주),78140,2022,25.0,37.0,5.0,10.0,374.0,331.0,25.0,23.0,14.0,51.0,21.0,70.0,80.0,7.62,7.84,12.61,6.33,4.68,8.74,-2.55,1.25,14.02827623606603,14.03,29.92,-11.25,12.71,8.91,23149.0,12.0,64.0,25.0,51.0,49.0,0.5023418300757813,4.21,1.0,3.0,1.0,1.0,2.0,1.0,38.0,19.0,28.74100719424461,596.74939214694,10093.1997152357,947.3544639146372,0.1450631921396006,3.05334791055536,0.7630568660721012,-0.4029834634263843,0.6249404352803152,0,0,1,0,0.0
(주)미래생명자원,218150,2022,14.0,18.0,4.0,3.0,281.0,247.0,37.0,37.0,20.0,48.0,51.0,75.0,73.0,2.62,1.6,1.16,3.5,2.84,2.09,0.42,-0.9899999999999998,1.2734013927696843,1.27,1.08,1.85,13.45,-0.42,6027.0,11.0,54.0,8.0,15.0,37.0,1.3483372524110997,8.68,2.0,7.0,1.0,1.0,5.0,2.0,9.0,9.0,80.20833333333333,1875.8251540615,64259.34218043353,1012.7411026292716,0.1264298086678881,6.019064509118111,1.7481695834414814,-0.1016104697153612,-19.25329090820991,0,1,0,0,0.0
신일제약(주),12790,2022,64.0,8908.0,9.0,16.0,422.0,295.0,16.0,13.0,0.0,36.0,31.0,47.0,86.0,10.28,12.67,15.2,10.31,10.05,17.07,-0.43,4.23,10.744909458850588,10.74,15.15,7.09,29.56,15.94,40705.0,29.0,133.0,51.0,30.0,46.0,0.5601494234541557,3.64,2.0,2.0,1.0,1.0,1.0,1.0,47.0,25.0,7.776761207685269,795.78672172,7167.246863129087,1226.172156381376,0.2748363044706848,2.6101527389334827,0.932509175124128,-0.9198783531954968,-10.375992771162885,0,1,0,0,0.0
(주)서울제약,18680,2017,-5.0,-7.0,-2.0,-4.0,129.0,74.0,89.0,50.0,31.0,8.0,24.0,34.0,53.0,-28.62,-15.2,-31.06,-7.38,-7.55,-17.52,5.18,-15.94,-19.85605775964981,-19.86,-26.6,-15.89,-10.55,-16.87,7374.0,10.0,17.0,22.0,-143.0,-91.0,0.4845756424839351,3.08,2.0,1.0,0.0,0.0,1.0,1.0,39.0,24.0,98.64864864864865,2473.2279718760624,-80723.317471915,2696.2267507395472,0.6809881319118148,-2.8873686871599413,0.5380378625196268,-0.2116887605623264,0.1191458589792382,0,0,0,1,1.0
에이치엘비제약(주),47920,2017,-2.0,-3.0,-1.0,-3.0,131.0,104.0,137.0,106.0,38.0,14.0,30.0,58.0,42.0,-30.52,-14.73,-35.01,-8.09,-9.4,-24.49,10.13,-34.24,-3.374222000807414,-3.37,-4.49,-1.76,-23.54,10.88,4487.0,11.0,34.0,29.0,-121.0,-54.0,0.3904378907632654,2.09,1.0,1.0,0.0,0.0,1.0,1.0,26.0,9.0,-14.10989010989011,4773.723125317752,-102265.2928043657,5155.454114035418,0.4250831510261748,-0.7356922262095262,0.6848682920358324,-0.6694421564317814,-0.6849737991266376,0,0,0,1,1.0
(주)랩지노믹스,84650,2022,167.0,316.0,23.15000000000002,46.0,877.0,868.0,19.0,9.0,8.0,62.0,495.0,70.0,84.0,26.37,22.87,33.1,29.59,29.11,45.73,-0.37,-43.72999999999999,22.696607029403086,22.7,2.08,128.36,-28.47,178.63,87992.0,35.0,162.0,61.0,54.0,76.0,0.5775829910513198,2.79,1.0,4.0,1.0,1.0,3.0,1.0,22.0,10.0,4.225352112676056,1017.276519135718,3105.6293092252745,1479.1957106346522,0.1876282740629007,1.461603867089711,1.0443645602562208,-1.2932822988999515,6.024652620145253,0,0,1,0,0.0
제너셈(주),217190,2018,-8.0,-14.0,-6.0,-10.0,75.0,39.0,219.0,148.0,40.0,-11.0,8.0,35.0,31.0,-44.07,-17.71,-30.73,-13.85,-13.9,-24.41,5.63,-17.64,5.480280441346628,5.48,-6.18,13.0,-5.97,9.21,1127.0,2.0,4.0,4.0,-709.0,-467.0,0.554861015322939,4.24,3.0,1.0,1.0,1.0,1.0,2.0,24.0,9.0,-2.217165149544864,1018.2722865881544,-4095.1499666393865,574.7386131329987,0.3563849205743618,-0.4601914211244262,0.8037140550056248,-2.397511481881807,-1.9107763033115828,0,0,0,1,1.0
(주)강원에너지,114190,2018,-16.0,-28.0,-7.0,-8.0,162.0,161.0,87.0,87.0,26.0,29.0,45.0,75.0,54.0,4.19,2.1,1.99,0.79,0.37,0.4,1.51,16.77,0.7149456241365983,0.71,3.66,-7.26,4.72,-4.03,11600.0,12.0,126.0,14.0,15.0,40.0,0.9153906732907686,1.97,1.0,6.0,1.0,1.0,4.0,1.0,48.0,15.0,21.07692307692308,838.6889645420008,-4138.891500464215,490.13580281045313,0.0624045308462399,17.26525434404929,0.1353344316179079,12.699545227005752,-0.6093983743402358,1,0,0,0,1.0
(주)중앙백신연구소,72020,2022,48.0,74.0,8.0,24.0,297.0,163.0,21.0,14.0,11.0,23.0,59.0,34.0,83.0,4.3,3.82,10.29,3.9,3.76,10.9,0.22,-3.88,1.6878001535800424,1.69,-0.64,2.95,-3.95,1.21,22233.0,19.0,34.0,57.0,18.0,49.0,0.3421525668656386,11.97,2.0,1.0,0.0,0.0,1.0,1.0,30.0,21.0,26.06635071090048,1149.5790715919254,15462.106126273866,2787.845918025879,0.3665767249937396,4.388354562906766,0.8910080802869292,-0.771763454731487,-4.427677679866926,0,1,0,0,0.0
제이엠아이(주),33050,2022,10.0,28.0,5.0,6.0,133.0,112.0,102.0,90.0,17.0,15.0,22.0,59.0,49.0,6.18,3.1,3.82,5.82,5.65,7.28,0.82,1.0999999999999996,4.2883687293314825,4.29,7.95,-0.66,34.13,1.08,19592.0,23.0,65.0,30.0,13.0,34.0,0.7596502917942106,4.34,2.0,2.0,1.0,1.0,2.0,1.0,31.0,27.0,68.23529411764706,894.8798445251969,5627.345477460264,582.0832408106,0.1489458699448762,2.137763766044761,1.808924910177396,-1.178601827207484,-2.393110641453388,0,1,0,0,0.0
(주)하이소닉,106080,2015,6.0,10.0,3.0,2.0,131.0,115.0,84.0,58.0,27.0,10.0,23.0,41.0,54.0,2.87,1.44,1.16,3.09,2.92,2.51,1.46,35.96,-9.92224267011948,-9.92,1.58,-16.45,52.36,-12.84,27581.0,63.0,136.0,51.0,2.0,30.0,1.226898887984896,5.1,3.0,2.0,1.0,1.0,2.0,3.0,23.0,14.0,-136.47058823529412,2237.881122330658,11970.96122681461,988.984290821568,0.06664362031791131,4.373591490343296,5.359498421680473,-2.305556871501284,-5.938281471032692,0,1,0,0,1.0
(주)알에프세미,96610,2020,-4.0,-5.0,-2.0,-5.0,130.0,35.0,135.0,89.0,46.0,11.0,11.0,49.0,42.0,-46.59,-22.67,-59.89,-22.09,-22.11,-62.01,5.19,-41.220000000000006,-14.431346922949812,-14.43,-20.32,-7.85,-20.08,-12.04,-5326.0,-6.0,-16.0,-16.0,0.0,0.0,0.3865878673645369,7.86,3.0,1.0,0.0,0.0,1.0,1.0,25.0,17.0,-2.391752577319588,1477.2807779396626,-30424.72943684079,1623.4166267858589,0.3021505232581137,0.5341096149528377,0.8686085938144548,0.5513475264582821,-0.4470655795606952,1,0,0,0,1.0
(주)씨유메디칼시스템,115480,2018,9.0,11.0,5.0,7.0,111.0,74.0,116.0,75.0,42.0,4.0,15.0,38.0,46.0,3.91,2.42,2.27,5.02,4.4,4.8,1.31,11.44,70.06110371343274,70.06,16.15,138.77,30.78,501.11,12963.0,12.0,31.0,17.0,13.0,48.0,0.7276189611249614,5.47,3.0,3.0,1.0,1.0,2.0,2.0,23.0,13.0,80.0,734.5124744141235,11425.849018448507,466.4992945461124,0.1429298998493643,4.64059947476309,1.2406662963965762,-0.0755290776769007,0.0857338639480231,0,0,1,0,1.0
(주)인산가,277410,2022,14.0,16.0,5.0,14.0,225.0,124.0,67.0,25.0,35.0,18.0,28.0,33.0,60.0,7.41,5.82,11.32,5.81,5.35,14.03,0.37,-5.279999999999999,-0.6753443895240446,-0.68,-28.39,23.04,-12.45,25.59,17402.0,20.0,65.0,52.0,22.0,33.0,0.3829899272967916,23.43,1.0,1.0,1.0,0.0,1.0,1.0,7.0,7.0,16.036036036036037,1100.7161622127935,387709.7624332432,1718.7283630683423,0.4667307027193594,4.3576289952899,1.1651893871659464,-0.4592601745308518,-0.042525245735648,0,1,0,0,0.0
(주)폴라리스세원,234100,2022,7.0,17.0,1.0,2.0,339.0,282.0,26.0,22.0,8.0,41.0,133.0,58.0,79.0,1.7,1.84,2.21,4.25,3.63,4.89,0.48,-8.91,22.15104327775108,22.15,11.2,41.16,78.2558,95.94,31643.0,12.0,48.0,18.0,12.0,34.0,0.6751579584132699,7.04,1.0,4.0,1.0,1.0,2.0,1.0,32.0,7.0,28.828125,441.8619665916957,4889.983970605672,501.0904667711577,0.1316042007602615,3.530925689975519,1.56818876163164,2.524354952537477,0.8419031853762062,1,0,0,0,0.0
(주)젬백스&카엘,82270,2017,-7.0,-12.0,-4.0,-13.0,81.0,76.0,142.0,140.0,34.0,-11.0,10.0,47.0,41.0,-20.67,-11.79,-26.07,0.36,-0.81,-2.95,6.72,20.75,-15.740329497625655,-15.74,37.03,-37.23,-56.13,-49.32,-13403.0,-8.0,-99.0,-28.0,0.0,0.0,0.2995468945600762,5.74,1.0,2.0,0.0,0.0,0.0,1.0,26.0,19.0,-20.92511013215859,6629.602215866743,-6999819.29028858,9155.19529111632,0.3301903052391385,-11.485484000944403,0.0463924926492951,0.017418104716851023,-0.01623243823305672,1,0,0,0,1.0
(주)프리엠스,53160,2022,-8.0,-55.0,-1.0,-2.0,1084.0,911.0,10.0,7.0,1.0,60.0,233.15999999999997,66.0,91.0,2.33,2.23,4.51,2.01,1.03,2.22,-2.05,0.0300000000000002,-0.789768388163976,-0.79,-10.47,25.8,17.6,-0.66,7845.0,12.0,52.0,26.0,17.0,12.0,0.4662755739925648,17.991199999999996,1.0,2.0,0.0,0.0,2.0,1.0,35.0,23.0,28.85106382978724,705.1008325389682,-34009.51062420996,1372.8602338175365,0.152476609760074,9.02159368134869,0.4836291409582215,-0.1165957407817713,-44.7457654817021,0,0,0,1,0.0
(주)제놀루션,225220,2022,99.0,116.0,17.0,52.0,1175.0,1087.0,21.0,5.0,15.0,44.0,157.0,48.0,83.0,16.51,16.72,38.34,14.71,14.08,38.69,-0.93,-31.43,20.551935423178204,20.55,-5.42,60.73,-47.71,98.62,26798.0,23.0,71.0,70.0,54.0,69.0,0.3327507747999661,7.55,1.0,1.0,0.0,0.0,1.0,1.0,18.0,4.0,5.562422744128554,911.4953410180487,6369.844544604623,2266.4695247043496,0.3050252190066795,1.788287283565026,0.8548583297503232,-0.2633473584197791,1.481018999962294,0,0,1,0,0.0
