회사명,거래소코드,회계년도,CASH FLOW 대 부채비율,CASH FLOW 대 차입금비율,CASH FLOW 대 총자본비율,CASH FLOW 대 매출액비율,유동비율,당좌비율,부채비율,유동부채비율,차입금의존도,순운전자본비율,현금비율,유동자산구성비율,자기자본구성비율,자기자본순이익률,경영자본순이익률,매출액순이익률,총자본사업이익률,총자본정상영업이익률,매출액정상영업이익률,금융비용부담률,CROE,총자산증가율,총자본증가율,유동자산증가율,비유동자산증가율,매출액증가율,유형자산증가율,부가가치(백만원),총자본투자효율,설비투자효율,부가가치율,이윤분배율,자본분배율,총자산회전율,매출채권회전률,당좌자산회전률,유형자산회전율,경영자본회전률,총자본회전률,비유동자산회전률,유동자산회전률,영업년수,상장년수,PER,PBR,PCR,PSR,부실판단,도입기,성숙기,성장기,쇠퇴기
(주)유바이오로직스,206650,2022,-1.0,-4.0,0.0,-1.0,167.0,94.0,36.0,21.0,10.0,10.0,45.0,25.0,74.0,-0.9,-2.8,-6.2,-2.26,-2.41,-6.79,0.5,22.08,7.7294881394202415,7.73,-23.42,25.03,40.83,3.95,28425.0,18.0,49.0,51.0,-12.0,17.0,0.3422477453078273,19.26,2.0,1.0,0.0,0.0,1.0,1.0,14.0,7.0,-141.2698412698413,2715.7746559015777,50365.08180241709,5847.811703001445,1.0,0,0,1,0
(주)이루온,65440,2016,4.0,7.0,3.0,2.0,139.0,134.0,139.0,102.0,39.0,16.0,37.0,59.0,42.0,-6.79,-2.26,-1.98,1.4,1.03,0.94,1.25,-7.0200000000000005,-2.2438432216287727,-2.24,-1.95,-2.66,2.04,-5.25,14542.0,31.0,112.0,28.0,-7.0,9.0,1.1137935333871836,3.61,2.0,4.0,1.0,1.0,3.0,2.0,26.0,21.0,-11.25925925925926,2349.9131713381817,25796.56472159401,883.6017704360471,1.0,0,0,1,0
(주)잉크테크,49550,2015,4.0,6.0,3.0,6.0,67.0,39.0,368.0917852230832,261.0,57.09517355557165,-15.0,4.0,31.0,21.80965288885671,-60.9,-16.2,-25.31,-3.23,-3.23,-5.56,3.54,-33.91,-8.95196715859405,-8.95,-5.91,-10.25,-9.84,-10.11,8947.0,7.0,14.0,12.0,-218.0,-54.0,0.6094567939877775,4.62,3.0,1.0,1.0,1.0,1.0,2.0,32.0,22.0,-2.600592969080898,2395.2579495458526,21872.103436966507,690.058608112592,1.0,0,0,1,0
(주)제넥신,95700,2014,-1.0,-2.0,0.0,-1.0,558.4711241123744,481.2780663352403,23.47654544435595,16.524132222141773,8.857239666642531,39.0,177.98509133705073,45.0,81.33310744450077,-10.65,-10.75,-44.51,-5.83,-6.13,-31.27,4.68,10.74,104.32874697826789,104.33,479.05,33.02,189.43,19.89,5875.0,5.0,30.0,35.0,-126.0,0.0,0.1459595517710998,5.69,1.0,1.0,0.0,0.0,0.0,1.0,25.0,15.0,-45.68138195777351,4029.223502636966,62883.91910683335,24416.85093600434,1.0,0,0,1,0
(주)제테마,216080,2022,8.0,9.0,5.0,22.0,58.0,41.0,231.0,109.0,57.0,-14.0,34.0,19.0,30.0,2.61,1.09,3.16,2.63,2.38,8.71,13.967893228939259,-20.04,27.33027649611485,27.33,-45.629926957914705,181.73,38.44,102.25,28449.0,15.0,29.0,62.0,5.0,57.0,0.2441886881290157,19.93,1.0,1.0,0.0,0.0,0.0,1.0,15.0,5.0,159.7560975609756,4097.762746505239,16460.85291615954,5073.588213529044,1.0,0,0,1,0
(주)젬백스링크,64800,2017,3.0,6.0,3.0,5.0,86.0,34.0,334.0,226.0,42.0,-7.0,6.0,45.0,23.0,-1.45,2.63,2.88,10.45,10.21,12.02,3.83,-2.02,419.8166591146979,419.82,228.3,891.22,203.49522391015603,991.6,44534.0,12.0,60.0,23.0,13.0,58.0,0.5064750683443385,16.27,3.0,5.0,1.0,1.0,2.0,2.0,24.0,22.0,425.625,2109.460709505749,8500.120802035814,959.904793954966,1.0,0,0,1,0
(주)차바이오텍,85660,2016,10.0,50.47586777785824,5.0,9.0,174.0,170.0,103.0,70.0,9.0,26.0,50.0,60.0,49.0,5.86,4.23,6.1,6.23,5.63,8.85,-0.12,10.95,19.24502471346561,19.25,25.1,11.35,14.09,10.9,64732.78919922805,27.0,147.0,47.0,13.0,27.0,0.5842682624037264,7.93,1.0,3.0,1.0,1.0,2.0,1.0,22.0,19.0,151.1904761904762,1695.5775516859958,35591.55265605047,1429.8784703997846,1.0,0,0,1,0
(주)코스나인,82660,2016,6.0,12.0,4.0,4.0,82.0,50.0,185.0,166.0,35.0,-11.0,11.0,48.0,35.0,-10.13,-3.35,-3.14,1.24,1.21,1.14,1.66,-10.35,1.9498115091206631,1.95,-0.47,4.25,-21.39,-5.84,30931.0,16.0,34.0,15.0,-21.0,18.0,1.0507794769460443,6.84,4.0,2.0,1.0,1.0,2.0,2.0,23.0,19.0,-7.388316151202749,623.2307420099613,5986.406924948151,221.99832857157833,1.0,0,0,1,0
(주)티피씨메카트로닉스,48770,2018,1.0,2.0,1.0,1.0,141.0,105.0,275.0,176.0,39.0,19.0,32.0,66.0,27.0,14.45,4.15,3.96,3.25,3.04,3.01,1.48,-4.050000000000001,19.241783945107265,19.24,34.52,-2.4,2.68,-4.12,28751.0,25.0,90.0,27.0,14.0,33.0,0.9277197118070626,3.88,2.0,3.0,1.0,1.0,3.0,2.0,45.0,23.0,14.70703125,1616.00596034145,56901.36323803008,464.2012907775007,1.0,0,0,1,0
(주)파커스,65690,2021,6.0,8.0,3.0,4.0,271.0,222.0,81.0,28.0,35.0,26.0,68.0,42.0,55.0,10.74,7.09,10.19,1.13,0.82,1.28,0.55,21.3,36.39778086316275,0.0,0.0,0.0,0.0,0.0,34123.0,23.0,57.0,36.0,28.0,48.0,0.6388767294440459,5.3,2.0,1.0,1.0,1.0,1.0,2.0,37.0,22.0,4.746153846153846,534.5213266273488,10403.839225104295,462.65381446675394,1.0,0,0,1,0
(주)플래스크,41590,2017,7.0,11.0,4.0,15.0,71.0,70.0,93.0,90.0,34.0,-13.0,8.0,33.0,52.0,-17.42,-24.64,-31.14,0.02,-0.7,-2.66,10.25,26.42,25.04772534449937,25.05,60.88,12.51,-50.4874444678213,-18.55,-3744.0,-2.0,-36.0,-10.0,0.0,0.0,0.2365666173069163,6.42,1.0,3.0,1.0,0.0,0.0,1.0,26.0,22.0,-14.44277108433735,2514.679942690781,12322.91896582661,5512.042538530109,1.0,0,0,1,0
(주)한송네오텍,226440,2021,-1.0,-1.0,0.0,-1.0,100.0,67.0,109.0,82.0,31.0,0.0,19.0,39.0,48.0,-7.79,-5.37,-9.28,-0.39,-0.55,-1.29,4.82,-6.18,85.0606945637036,85.06,12.91,213.86,53.04,496.7,3523.0,4.0,13.0,12.0,-78.0,-32.0,0.3297666666863468,4.51,1.0,2.0,1.0,0.0,1.0,1.0,9.0,9.0,-172.27272727272728,2543.243362356074,14910.96819195934,3692.893456237089,1.0,0,0,1,0
(주)한창,5110,2017,17.0,30.0,10.0,9.0,290.0,237.0,154.0,71.0,33.0,53.0,114.0,82.0,39.0,3.63,6.35,3.95,5.39,4.88,4.06,0.04,-7.64,26.262704173087137,26.26,51.56,-27.31,122.01,1025.1458231323388,15305.0,15.0,238.0,14.0,29.0,44.0,1.0784132395804895,22.89658082891029,2.0,32.0,1.047586777785824,1.0,5.0,2.0,57.0,47.047586777785824,-11.678082191780822,1434.1817307444912,6016.947504312092,524.4359758674752,1.0,0,0,1,0
(주)휴센텍,215090,2020,-9.0,-12.0,-3.0,-6.0,235.0,201.0,58.0,54.0,26.0,47.0,122.0,81.0,63.0,-16.44,-12.74,-16.15,1.65,1.02,1.52,6.52,16.74,44.85412571474562,44.85,131.68,-43.93,3.44,-37.92,5684.0,18.0,271.0,31.0,-52.0,-19.0,0.5707396350294104,16.34,1.0,7.0,1.0,1.0,2.0,1.0,9.0,9.0,-7.297297297297297,1037.111453236167,17132.84862385321,1150.45322380107,1.0,0,0,1,0
글로벌에스엠테크리미티드,900070,2014,18.047586777785824,50.0,5.0,7.0,330.0,291.0,32.0,26.0,9.0,45.0,111.0,64.0,76.0,-4.93,-3.76,-5.41,3.93,3.15,4.83,-0.61,-5.569999999999999,-0.274756543869301,-0.27,-3.96,7.16,-14.4,-15.21,12820.0,12.0,47.0,19.0,-29.0,23.0,0.6543335342210244,3.43,1.0,2.0,1.0,1.0,2.0,1.0,16.0,15.0,-1376.2842521902894,489.9221088925357,11708.946451547508,566.6869255724249,1.0,0,0,1,0
동양철관(주),8970,2018,-2.0,-4.0,-1.0,-1.0,102.0,81.0,107.0,100.0,23.0,1.0,23.0,49.0,48.0,-9.96,-4.27,-4.06,-2.49,-2.54,-2.46,1.0,35.89,8.806964964307658,8.81,27.87,-5.02,10.1,-6.67,15385.0,9.0,20.0,10.0,-43.0,13.0,0.9899838308940218,5.01,3.0,2.0,1.0,1.0,2.0,2.0,51.0,47.0,-18.3132530120482,2286.0544207792195,122439.15811807456,1115.7085052107448,1.0,0,0,1,0
디젠스(주),113810,2015,0.0,-1.0,0.0,0.0,85.0,67.0,240.0,203.0,45.0,-9.0,14.0,50.0,29.0,6.69,2.21,1.77,4.09,3.98,3.65,1.57,27.200000000000003,3.63601376457043,3.64,4.94,2.34,55.74,1.48,25517.0,26.0,78.0,25.0,7.0,28.0,1.0715790607713649,4.68,3.0,3.0,1.0,1.0,2.0,2.0,18.0,12.0,28.09090909090909,1060.0114372434614,7266.473010986524,291.0776934364666,1.0,0,0,1,0
마이크로로봇(주),182690,2019,-10.0,-14.0,-6.0,-12.0,117.0,114.0,127.0,92.0,43.0,7.0,91.0,48.0,44.0,-58.9,-22.1,-40.66,-14.592264135584678,-14.9860846311375,-31.394201490020997,7.11,22.78000000000001,32.47748609977247,32.48,116.94,-2.24,40.92,-9.36,5823.0,22.0,50.0,47.0,-86.0,-1.0,0.4690943344984726,6.47,1.0,1.0,1.0,1.0,1.0,1.0,24.0,10.0,-10.346715328467154,5170.279368613903,50788.41652960283,4858.099549643688,1.0,0,0,1,0
성우테크론(주),45300,2014,9.0,13.0,4.0,9.0,76.0,76.0,75.0,62.0,29.0,-9.0,16.0,27.0,57.0,-3.33,-1.99,-4.79,1.9,1.05,2.67,0.73,-5.62,-3.6677610306308512,-3.67,-11.18,-0.55,-5.55,-0.4,11796.0,20.0,30.0,51.0,-9.0,17.0,0.3998547440973661,9.15,1.0,1.0,0.0,0.0,1.0,1.0,27.0,23.0,-13.308823529411764,415.2309879284744,8357.51643287849,593.8319849762809,1.0,0,0,1,0
소니드(주),60230,2016,-3.0,-5.0,-2.0,-2.0,72.0,56.0,162.0,148.0,45.0,-16.0,20.0,40.0,38.0,-44.47,-16.11,-18.73,0.36,0.32,0.38,3.32,5.829999999999998,-5.614239182878492,-5.61,37.27,-22.1,-9.87,-8.66,4685.0,9.0,16.0,10.0,-185.0,-27.0,0.8521801008481874,5.62,3.0,2.0,1.0,1.0,1.0,2.0,25.0,22.0,-2.505112474437628,1847.955663242623,16435.13824795598,827.4081173161418,1.0,0,0,1,0
씨비아이(주),13720,2018,14.0,22.0,6.0,9.0,324.0,192.0,68.0,17.0,26.0,23.0,67.0,33.0,60.0,0.6,0.37,0.57,0.36,0.31,0.5,0.85,3.36,5.327360546771484,5.33,23.05,-1.66,-1.74,-1.04,7363.0,21.0,33.0,34.0,2.0,31.0,0.6074617398075275,5.23,3.0,1.0,1.0,1.0,1.0,2.0,45.0,31.0,143.4375,877.9405106170053,11539.841644621203,860.2731606194535,1.0,0,0,1,0
아미코젠(주),92040,2019,7.0,15.0,2.0,5.0,140.0,89.0,52.0,41.0,17.0,11.0,33.0,38.0,66.0,0.07,-0.13,-0.21,-0.79,-0.92,-1.9,0.82,-37.04,4.405842889941736,4.41,22.2,-4.18,21.86,3.6,34904.0,14.0,46.0,30.0,-1.0,32.0,0.4771345195498561,7.25,2.0,1.0,1.0,0.0,1.0,1.0,24.0,11.0,1497.0588235294117,3085.8216341927628,55799.01564334083,4243.919358010859,1.0,0,0,1,0
에스지에이(주),49470,2014,-1.0,-1.0,0.0,-1.0,204.0,189.0,96.0,63.0,26.0,33.0,27.0,65.0,51.0,8.5,7.46,8.38,7.17,5.97,7.87,1.14,6.79,16.67686566785041,16.68,7.62,38.41,13.98,8.53,14016.0,17.0,450.9256068082009,24.0,35.0,46.0,0.7041724389733276,1.96,1.0,42.61456211222955,1.0,1.0,2.0,1.0,27.0,23.0,387.5,1020.2871362237656,14247.386726515142,738.147670827868,1.0,0,0,1,0
웰킵스하이텍(주),43590,2015,4.0,6.0,2.0,2.0,113.0,84.0,99.0,90.0,34.0,6.0,30.0,51.0,50.0,-9.91,-5.15,-6.05,-3.54,-3.82,-4.49,0.57,-1.1400000000000006,-3.63689024611377,-3.64,2.05,-8.94,-8.0,-8.78,7495.0,11.0,24.0,13.0,-47.0,13.0,0.868093841925397,6.21,2.0,2.0,1.0,1.0,2.0,2.0,50.0,23.0,-12.92134831460674,1341.54203511837,15387.64514477767,774.6558848154924,1.0,0,0,1,0
유아이엘(주),49520,2021,2.0,8.0,1.0,1.0,210.0,167.0,50.0,42.0,10.0,31.0,60.0,59.0,67.0,-11.72,-8.13,-6.16,-2.37,-3.16,-2.49,-0.54,-5.07,-1.2616553455881196,0.0,0.0,0.0,0.0,0.0,26702.0,13.0,39.0,10.0,-61.0,-17.0,1.26878380647737,8.74,3.0,4.0,1.0,1.0,3.0,2.0,42.0,23.0,-3.599735799207397,424.417609602021,35740.57453244132,222.6793260641574,1.0,0,0,1,0
케이에이치건설(주),226360,2022,6.0,9.0,3.0,9.0,83.0,82.0,78.0,78.0,28.0,-8.0,15.0,36.0,56.0,-51.82,-58.36938632594598,-145.7,2.84,0.92,3.58,12.9,-21.11,-14.625617764622357,-14.63,-2.81,-20.08,14.12,5.59,-30199.539860221557,-23.237933888929113,-966.6091407802476,-101.0,0.0,0.0,0.2801628666309466,7.14,1.0,13.0,1.0,0.0,0.0,1.0,9.0,9.0,-0.6269070735090153,522.7519178095938,6433.638156211472,1048.7341324906376,1.0,0,0,1,0
한국정밀기계(주),101680,2014,11.0,21.0,3.0,9.0,383.0,148.0,34.0,26.0,14.0,55.0,28.0,74.0,75.0,-7.9,-6.69,-19.18,-7.42,-8.18,-26.21,-0.99,-5.550000000000001,-6.96422455311321,-6.96,-9.32,0.37,24.32,-6.95,4806.0,3.0,29.0,8.0,-239.0,-278.0,0.3236364247680574,2.95,1.0,4.0,0.0,0.0,1.0,0.0,36.0,15.0,-4.288856304985337,412.4115671114649,9522.381763382078,822.7386973335755,1.0,0,0,1,0
한국주강(주),25890,2019,-8.0,-11.0,-3.0,-4.0,111.0,64.0,51.0,36.0,25.0,3.0,1.0,26.0,66.0,-35.06,-28.24,-37.4,-8.9,-9.01,-13.52,0.87,-15.12,-19.620652711642126,-19.62,-5.29,-23.77,-7.32,-29.36,-5962.0,-12.0,-21.0,-16.0,0.0,0.0,0.747746076979287,7.13,4.0,1.0,1.0,1.0,1.0,3.0,37.0,27.0,-1.544782251437962,660.0405665256842,69219.77262516359,586.1754921963038,1.0,0,0,1,0
(주)한중엔시에스,107640,2016,2.0,2.0,1.0,1.0,83.0,58.0,363.0,239.0,54.0,-9.0,1.0,43.0,22.0,-5.77,-1.34,-1.48,0.63,0.6,0.72,1.71,-7.739999999999999,3.012853811698536,0.0,0.0,0.0,0.0,0.0,18685.0,22.0,45.0,26.0,-6.0,16.0,0.8413661941478981,3.97,3.0,2.0,1.0,1.0,1.0,2.0,29.0,11.0,-10.445205479452056,1047753.9612203244,16389450.343281144,268881.49044094334,1.0,0,0,1,0
에이치엔에스하이텍(주),44990,2021,13.0,44.0,6.0,5.0,189.0,150.0,99.0,77.0,14.0,34.0,30.0,73.0,50.0,14.998199680092693,11.019898350025345,11.77,11.524221820015931,11.46469768779379,11.53,0.58,18.45,5.9913022154181,0.0,0.0,0.0,0.0,0.0,27243.0,36.0,174.0,31.0,35.14276033335747,54.0,1.1590622226371947,2.78,2.0,5.0,1.0,1.0,4.0,2.0,29.0,9.0,7.601476014760148,1095312.141420979,16297442.426795872,298235.7364101636,1.0,0,0,1,0
(주)CMG제약,58820,2022,19.0,79.0,2.0,6.0,617.0,520.0,15.0,12.0,3.0,53.0,20.0,63.0,87.0,-0.21,-0.24,-0.47,2.4,1.45,3.63,-2.37,-1.94,7.072078214313208,7.07,7.64,6.1,18.31,22.79,15933.0,7.0,107.0,19.0,-2.0,-4.0,0.3854321723600449,4.04,1.0,2.0,1.0,0.0,1.0,1.0,23.0,23.0,-716.6666666666666,1614.5631613520873,60479.04823242296,3632.9408019060456,0.0,0,0,1,0
(주)그린플러스,186230,2022,8.0,10.0,4.0,5.0,156.0,124.0,75.0,51.0,35.0,16.0,45.0,46.0,57.0,-4.46,-3.76,-4.24,3.62,3.46,4.33,1.7,4.170000000000001,4.244663682543359,4.24,-22.01,45.5,-0.28,50.28,11708.0,11.0,29.0,14.0,-30.0,18.0,0.7832747681079876,5.02,2.0,2.0,1.0,1.0,2.0,2.0,27.0,5.0,-37.05035971223022,2010.9003015022213,14165.326273356242,1470.995848897313,0.0,0,0,1,0
(주)나노신소재,121600,2022,101.0,174.0,7.0,19.0,1356.0,1042.0,7.0,6.0,4.0,71.0,262.0,76.0,93.0,12.84,12.33,24.0,11.19,10.04,21.05,-1.99,5.1,76.29957150473719,76.3,96.66,32.01,30.86,43.31,39807.0,19.0,128.0,50.0,48.0,55.0,0.3738388157070679,8.41,1.0,2.0,1.0,0.0,2.0,1.0,24.0,13.0,43.17548746518106,4769.063745747448,48845.10200200594,11869.800806000128,0.0,0,0,1,0
(주)나인테크,267320,2022,5.0,12.0,4.0,6.0,104.0,57.0,396.0,264.4474813340978,35.0,3.0,18.0,65.0,20.0,0.12,0.32,0.47,3.86,3.64,5.88,2.51,21.93,75.29802846609292,0.0,0.0,0.0,0.0,0.0,10999.0,8.0,36.0,12.0,4.0,42.0,0.6186041398479063,5.42,2.0,3.0,1.0,1.0,2.0,1.0,7.0,7.0,2920.0,3974.897082561896,19941.588279599808,1295.203735180536,0.0,0,0,1,0
(주)네패스아크,330860,2022,39.0,44.0,17.0,52.0,178.0,176.0,79.0,23.0,40.0,10.0,131.0,23.0,56.0,11.23,6.83,16.7,5.43,5.15,14.64,1.78,-2.8599999999999994,9.682163062392378,9.68,7.28,10.42,34.72,8.21,124723.11975630908,28.0,42.0,75.7944243612226,20.0,82.0,0.335964773297273,12.2,2.0,0.8865108055396205,0.0,0.0,0.0,2.0,5.0,4.0,8.534850640113797,855.2258159132293,2462.756437643247,1425.3938151595785,0.0,0,0,1,0
(주)노바렉스,194700,2022,25.0,48.0,8.0,8.0,179.0,110.0,49.0,40.0,17.0,21.0,37.0,48.0,67.0,12.46,8.04,7.08,9.69,9.59,8.94,0.35,-8.219999999999999,6.263235762415535,6.26,15.95,-1.3,1.04,2.61,72791.0,27.0,57.0,26.0,27.0,47.0,1.0410001963402395,6.99,4.0,2.0,1.0,1.0,2.0,2.0,16.0,6.0,8.38150289017341,1049.5933088464242,9467.417634304727,675.8199036485289,0.0,0,0,1,0
(주)뉴파워프라즈마,144960,2022,7.0,14.0,4.0,8.0,119.0,90.0,138.0,97.0,30.0,8.0,27.0,48.0,42.0,11.79,4.01,5.74,2.83,2.42,4.0,0.81,-0.5600000000000005,18.426176531222254,18.43,30.8,8.82,13.81,13.17,116489.0,18.0,57.0,33.0,17.0,41.0,0.5572241794800609,5.84,2.0,2.0,1.0,1.0,1.0,1.0,25.0,8.0,4.916666666666667,581.676995854582,4333.550880328802,438.3145282157018,0.0,0,0,1,0
(주)덕산테코피아,317330,2022,18.0,24.0,6.0,15.0,415.0,261.0,47.0,8.0,23.0,18.0,161.0,24.0,68.0,8.91,7.6,13.56,3.63,3.41,8.34,-0.43,-1.91,22.17880858610852,22.18,-29.594708605031553,61.89,-1.23,65.65,47691.0,16.0,39.0,43.0,32.0,52.0,0.3718431582844507,11.21,2.0,1.0,1.0,0.0,1.0,1.0,18.0,5.0,16.129032258064516,1220.424480174009,20246.87605811527,2234.9894830527683,0.0,0,0,1,0
(주)덕성,4830,2022,20.0,29.0,7.0,6.0,268.0,222.0,50.0,33.0,23.0,37.0,31.0,59.0,67.0,2.99,2.47,1.89,4.95,4.19,3.94,-0.16,-4.84,-0.0953238820305164,-0.1,-2.12,2.95,15.73,-3.41,19979.0,16.0,85.0,15.0,13.0,39.0,1.0649138521069177,5.87,2.0,5.0,1.0,1.0,3.0,2.0,51.567445972301854,35.0,15.822784810126585,1023.3834976677502,8756.587187849107,640.3707596658456,0.0,0,0,1,0
(주)덴티스,261200,2022,2.0,4.0,2.0,3.0,94.0,67.0,306.0,259.0,42.0,-4.0,9.0,60.0,25.0,4.03,0.26,0.35,4.57,4.52,6.41,3.02,1.95,13.058835501048971,13.06,11.98,14.7,32.47,7.78,33947.0,26.0,85.0,39.0,1.0,24.0,0.6644317759897862,2.76,2.0,2.0,1.0,1.0,2.0,1.0,8.0,7.0,43.475935828877006,3720.3331900579215,23203.77631541541,1377.719502682922,0.0,0,0,1,0
(주)디알젬,263690,2022,17.0,34.0,7.0,8.0,179.0,110.0,72.0,66.0,21.0,30.0,57.0,69.0,58.0,21.38,15.6,13.06,16.75,16.09,15.39,-0.36,-0.7300000000000004,50.7545325566085,50.75,37.3,92.23,28.47,114.59,35326.0,28.0,250.0,32.0,41.0,51.0,0.8694602471538115,6.31,2.0,5.0,1.0,1.0,4.0,1.0,21.0,6.0,7.647907647907647,1630.3982209550886,16331.712969670454,1089.742172056832,0.0,0,0,1,0
(주)디알텍,214680,2022,3.0,5.0,2.0,2.0,152.0,100.0,102.0,87.0,32.0,22.0,27.0,65.0,50.0,11.43,6.29,6.65,5.05,4.58,5.49,0.96,0.9699999999999988,28.62598052218889,28.63,34.68,18.6,27.33,27.49,34567.0,29.0,227.0,39.0,17.0,36.0,0.7408730400286199,4.04,2.0,6.0,1.0,1.0,2.0,1.0,9.0,9.0,26.634615384615383,1458.6396927249752,17325.869686520015,975.4320333173732,0.0,0,0,1,0
(주)디에스케이,109740,2022,-3.0,-11.0,-1.0,-3.0,225.0,177.0,32.0,30.0,7.0,29.0,82.0,51.0,76.0,-4.75,-6.26,-19.94,-6.13,-6.82,-16.44775882074901,0.58,-4.41,1.4353895815846542,1.44,-5.72,10.3,-3.13,-5.7,9521.0,5.0,21.0,20.0,-101.0,-49.0,0.2488381959082224,10.86,1.0,1.0,0.0,0.0,1.0,0.0,29.0,15.0,159.0625,935.408896273838,216638.17447055803,2851.982569078791,0.0,0,0,1,0
(주)디티앤씨,187220,2022,15.0,21.0,6.0,13.0,91.0,90.0,74.0,65.0,30.0,-3.0,42.0,34.0,57.0,1.49,1.49,2.49,2.18,2.13,4.11,2.87,2.98,13.750176426108016,13.75,36.86,4.65,13.03,5.3,63363.0,28.0,56.0,57.0,4.0,32.0,0.4864391551356153,3.5,2.0,1.0,1.0,1.0,1.0,2.0,24.0,10.0,116.75,418.7097134400266,4264.932076576753,494.2303536367282,0.0,0,0,1,0
(주)랩지노믹스,84650,2022,167.0,316.0,21.11348919446037,46.0,877.0,868.0,19.0,9.0,8.0,62.0,495.0,70.0,84.0,26.37,22.87,33.1,25.902115048955142,25.599417210063066,41.988924400622764,-0.37,-43.72999999999999,22.696607029403086,22.7,2.08,128.36,-28.47,178.63,87992.0,35.0,162.0,61.0,54.0,76.0,0.5775829910513198,2.79,1.0,4.0,1.0,1.0,3.0,1.0,22.0,10.0,4.225352112676056,1017.276519135718,3105.6293092252745,1479.1957106346522,0.0,0,0,1,0
(주)레이크머티리얼즈,281740,2022,14.0,17.0,8.0,14.0,112.0,64.0,146.0,89.0,50.0,4.0,31.0,40.0,41.0,35.332374066704894,15.85,20.65,19.62,19.46,26.91,1.97,0.8100000000000023,42.11365974441376,42.11,47.64,38.59,60.66,40.6,60214.0,28.0,54.0,46.0,45.0,67.0,0.6159272662543418,7.87,3.0,1.0,1.0,1.0,1.0,2.0,7.0,7.0,10.632603406326034,3309.9076942010165,16900.402034738014,2184.24203478887,0.0,0,0,1,0
(주)로보로보,215100,2022,35.0,952.0,2.0,6.0,765.0,574.0,7.0,7.0,0.8865108055396205,43.0,102.0,50.0,93.0,-1.18,-1.8,-2.95,1.29,-0.58,-1.53,-3.0162715519790235,3.1800000000000006,1.0410963170370189,1.04,-9.92,14.82,55.69,-8.97,1208.0,4.0,45.0,10.0,-29.0,-66.0,0.3746445271326603,10.06,1.0,4.0,1.0,0.0,1.0,1.0,9.0,9.0,-415.625,4580.601596459798,170823.80006185736,11406.595587246064,0.0,0,0,1,0
(주)리노스,39980,2022,29.0,44.0,8.0,10.0,294.0,194.0,41.0,39.0,19.0,54.0,76.0,82.0,71.0,-4.0,-3.36,-3.5,-1.78,-2.48,-2.92,0.16,-5.41,6.81075543528849,6.81,0.93,44.17,-5.9,-6.64,6063.0,6.0,266.0,8.0,-47.0,-39.0,0.8221890601011741,18.12,2.0,34.0,1.0,1.0,5.0,1.0,33.0,22.0,-15.035087719298245,561.5763987224575,3676.8998633289216,484.5351626380663,0.0,0,0,1,0
(주)메타바이오메드,59210,2022,18.0,23.0,8.0,15.0,114.0,81.0,91.0,71.0,36.0,5.0,30.0,42.0,52.0,4.42,3.99,5.22,4.95,4.76,7.74,1.7,-13.49,17.39997081494557,17.4,5.75,27.62,17.29,33.94,34473.0,28.0,89.0,50.0,10.0,27.0,0.5694238251229382,5.46,2.0,2.0,1.0,1.0,1.0,1.0,25.0,16.0,17.76923076923077,868.8944825325777,6018.14556999685,799.5478429075176,0.0,0,0,1,0
(주)비올,335890,2022,171.0,950.0,21.11348919446037,31.0,769.0,688.0,14.0,14.0,2.0,71.68093516676223,191.0,82.11348919446037,87.0,35.06,27.122971158960876,36.88,25.902115048955142,25.599417210063066,41.51,-0.98,15.860000000000005,48.95783590328592,48.96,56.27,-6.17,69.32,-3.18,18378.0,41.0,900.0,59.0,61.11348919446037,77.0,0.6984717812690198,9.2,1.0,15.0,1.0,1.0,5.113489194460371,1.0,5.0,5.0,15.579710144927535,4814.995971923247,16696.764214355848,6026.687548550138,0.0,0,0,1,0
(주)비즈니스온커뮤니케이션,138580,2022,39.0,63.0,11.0,23.0,188.0,188.0,37.0,17.0,17.0,11.0,89.0,23.0,73.0,16.84,14.18,26.83,14.44,14.25,27.47,1.07,6.83,31.16801266827182,31.17,-25.76,69.59,30.98,-6.87,22085.0,23.0,1351.0,50.0,53.0,66.0,0.4571919035251954,6.53,2.0,26.0,1.0,1.0,1.0,2.0,17.0,7.0,12.74766355140187,2201.9047404616235,15376.904835897783,3503.017519478903,0.0,0,0,1,0
(주)빅솔론,93190,2022,41.0,413.0,6.0,12.0,476.0,302.0,18.0,14.0,2.0,45.0,81.0,57.0,84.0,6.24,6.44,7.62,11.26,10.65,18.63,-0.94,-8.95,6.720833325995601,6.72,1.99,13.73,34.37,17.12,47015.0,19.0,257.0,35.0,22.0,38.0,0.5537202190950111,8.09,1.0,8.0,1.0,1.0,1.0,1.0,22.0,17.0,11.725293132328307,654.8106757427387,8328.86046997905,998.3569910135418,0.0,0,0,1,0
(주)빅텍,65450,2022,18.0,51.0,7.0,9.0,309.0,209.0,58.0,27.0,13.0,36.0,72.0,53.0,63.0,-0.39,-0.29,-0.31,2.29,1.75,2.22,0.07,-9.91,3.601267205997837,3.6,-8.01,20.47,-27.42,37.19,16722.0,17.0,92.0,22.0,-1.0,16.0,0.7730311201114181,23.77,3.0,3.0,1.0,1.0,2.0,1.0,28.0,21.0,-710.0,2666.0930001568063,10309.974336543815,2188.210319528401,0.0,0,0,1,0
